ocm_id,operator,usage_type,status,is_operational,address1,address2,town,state_province,postcode,country,latitude,longitude,title,num_points,connector_types,max_power_kw,all_connector_powers_kw,connection_statuses,borough,borough_density_km2,uk_avg_util_pct,uk_avg_energy_kWh,uk_usage_rows,priority_score,last_status_update,last_verified,submission_status,data_provider
136004,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Queensmill Rd 87,nan,London,England,SW6 6JR,GB,51.479553,-0.221661,Queensmill Rd 87,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 04:00:00+00:00,2023-05-05 04:00:00+00:00,Imported and Published,UK National Charge Point Registry
237000,Char.Gy,Public,Operational,True,150 Barry Road,nan,London,England,SE22 0HW,GB,51.4535351,-0.0701491,150 Barry Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:39:00+00:00,2023-02-28 20:39:00+00:00,Submission Published,Open Charge Map Contributors
253658,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Australia Road,nan,London,England,W12 7QA,GB,51.513717,-0.23132,Australia Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
252997,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,TABOR ROAD,nan,Hammersmith,England,W6 0BW,GB,51.498008,-0.230717,TABOR ROAD,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
253596,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,21 Canada Way,nan,London,England,W12 7QN,GB,51.512457,-0.23154,21 Canada Way,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
268187,Total Energies (Uk),Public,Not Operational,False,8 Gondar Gardens,nan,Camden Town,London,NW6 1HA,GB,51.552734,-0.202154,Gondar Gardens,1.0,Type 2 (Socket Only),22.0,22,Operational,Camden,13988.4,50.21666666666667,36.88102564102565,78,0.2336221653590821,2023-12-07 08:11:00+00:00,2023-12-07 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
253473,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Ellerslie Road,nan,Hammersmith,England,W12 7BW,GB,51.508476,-0.231845,Ellerslie Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
251941,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Woodlawn Road,nan,Hammersmith,England,SW6 6HD,GB,51.47552,-0.21836,Woodlawn Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
251359,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,SE22 9PL,GB,51.452931,-0.071511,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
56964,Total Energies (Uk),Public - Membership Required,Operational,True,Garnham Close,Stoke Newington,London,England,N16 7JB,GB,51.562491,-0.073018,Garnham Close,1.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1314369876364688,2017-04-27 14:56:00+00:00,2017-04-27 14:56:00+00:00,Submission Published,Open Charge Map Contributors
251282,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Burnbury Rd 50,nan,London,England,SW12 0HA,GB,51.443124,-0.140751,Burnbury Rd 50,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 03:59:00+00:00,2023-05-05 03:59:00+00:00,Imported and Published,UK National Charge Point Registry
253393,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Arminger Road,nan,Hammersmith,England,W12 7BA,GB,51.506986,-0.231879,Arminger Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
237046,Char.Gy,Public,Operational,True,Opposite 65 Woodwarde Road,nan,London,England,SE22 8UN,GB,51.4505485,-0.0779292,Opposite 65 Woodwarde Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:42:00+00:00,2023-02-28 20:42:00+00:00,Submission Published,Open Charge Map Contributors
253581,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,23 Canada Way,nan,London,England,W12 7QN,GB,51.512271,-0.231595,23 Canada Way,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
253016,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,TABOR ROAD,nan,Hammersmith,England,W6 0BN,GB,51.498253,-0.230837,TABOR ROAD,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
117884,Nan,Public - Membership Required,Operational,True,Clifton Road,nan,London,England,SE14 6JP,GB,51.475891,-0.036876,Clifton Road,1.0,CHAdeMO; CCS (Type 2); Type 2 (Tethered Connector),50.0,43; 50,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1747692012743593,2019-03-07 16:45:00+00:00,2019-03-07 16:45:00+00:00,Submission Published,Open Charge Map Contributors
251976,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,4 Greswell Street,nan,London,England,SW6 6PP,GB,51.476155,-0.218973,4 Greswell Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:44:00+00:00,2023-05-04 09:44:00+00:00,Imported and Published,UK National Charge Point Registry
253276,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,St Stephens Avenue,nan,Hammersmith,England,W12 8JH,GB,51.502857,-0.231659,St Stephens Avenue,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
200582,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,NW2 4ET,GB,51.547871,-0.209163,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:48:00+00:00,2023-05-04 09:48:00+00:00,Imported and Published,UK National Charge Point Registry
252957,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Tabor Road,nan,Hammersmith,England,W6 0BW,GB,51.497468,-0.230695,Tabor Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
251821,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Bishops Park Road,nan,Hammersmith,England,SW6 6EA,GB,51.47319,-0.216236,Bishops Park Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
254687,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 8EA,GB,51.553872,-0.055141,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
236133,Char.Gy,Public,Operational,True,25 Rye Hill Park,nan,London,London,SE15 3JN,GB,51.4605093,-0.0559009,25 Rye Hill Park,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:41:00+00:00,2023-02-28 20:41:00+00:00,Submission Published,Open Charge Map Contributors
187741,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,21 Canada Way,nan,London,England,W12 7LY,GB,51.512921,-0.2316,21 Canada Way,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
135682,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,75 Gosberton Road,nan,London,England,SW12 8LG,GB,51.445524,-0.158922,75 Gosberton Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 03:59:00+00:00,2023-05-05 03:59:00+00:00,Imported and Published,UK National Charge Point Registry
257007,Char.Gy,Public,Operational,True,12 Thompson Road,nan,London,England,SE22 9JR,GB,51.4517278,-0.0744199,12 Thompson Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-27 05:57:00+00:00,2023-05-27 05:57:00+00:00,Submission Published,Open Charge Map Contributors
200277,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,44 Abbots Park,nan,London,England,SW2 3QD,GB,51.4432837,-0.1122332,44 Abbots Park,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1299253987886354,2023-06-26 22:17:00+00:00,2023-06-26 22:17:00+00:00,Imported and Published,Open Charge Map Contributors
253086,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Carthew Villas,nan,Hammersmith,England,W6 0BS,GB,51.499211,-0.231146,Carthew Villas,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
286005,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,St Stephens Avenue,nan,Hammersmith,England,W12 8JD,GB,51.504653,-0.231893,St Stephens Avenue,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
286013,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,St Stephens Avenue,nan,Hammersmith,England,W12 8JD,GB,51.505091,-0.231946,St Stephens Avenue,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
285998,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,St Stephens Avenue,nan,Shepherds Bush,England,W12 8JP,GB,51.50418,-0.23191,St Stephens Avenue,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
135955,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Cloncurry St 47,nan,London,England,SW6 6DT,GB,51.47358,-0.21674,Cloncurry St 47,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 04:00:00+00:00,2023-05-05 04:00:00+00:00,Imported and Published,UK National Charge Point Registry
286024,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,St Stephens Avenue,nan,Hammersmith,England,W12 8JD,GB,51.505703,-0.232016,St Stephens Avenue,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
252031,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Inglethorpe Street,nan,Hammersmith,England,SW6 6NX,GB,51.47762,-0.22041,Inglethorpe Street,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
252076,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Langthorne Street,nan,Hammersmith,England,SW6 6JU,GB,51.47875,-0.22136,Langthorne Street,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
264401,Char.Gy,Public,Operational,True,Underhill Road,nan,corner of Henslowe Road,England,SE22 0PA,GB,51.4540888,-0.0683208,Underhill Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-04 05:43:00+00:00,2023-05-04 05:43:00+00:00,Submission Published,Open Charge Map Contributors
285852,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,Bridge Avenue,nan,Hammersmith,England,W6 9JB,GB,51.491747,-0.229018,Bridge Avenue,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
252937,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,TABOR ROAD,nan,Hammersmith,England,W6,GB,51.497191,-0.230806,TABOR ROAD,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
253445,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Ethelden Road,nan,Hammersmith,England,W12 7BG,GB,51.507968,-0.232115,Ethelden Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
235998,Char.Gy,Public,Operational,True,Rye Hill Park,nan,corner of Peckham Rye,London,SE15 3AA,GB,51.4595567,-0.0573008,Rye Hill Park,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:30:00+00:00,2023-02-28 20:30:00+00:00,Submission Published,Open Charge Map Contributors
254803,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,o/s Welby House,nan,London,England,N19 3LZ,GB,51.572337,-0.128063,o/s Welby House,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
200284,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,1A Dalkeith Road,nan,London,England,SE21 8NL,GB,51.44562366465031,-0.0956309936959765,1A Dalkeith Road,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1299253987886354,2023-06-26 22:15:00+00:00,2023-06-26 22:15:00+00:00,Imported and Published,Open Charge Map Contributors
286173,Shell Recharge Solutions (Uk),Public - Pay At Location,Operational,True,50A Crediton Road,nan,London,England,NW10 3DU,GB,51.537479,-0.22031,50A Crediton Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:11:00+00:00,2023-12-07 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
133483,Total Energies (Uk),Public - Membership Required,Operational,True,1 Pickwick Road,nan,London,England,SE21 7JN,GB,51.44854838267685,-0.0836172855720178,Pickwick Road 2,3.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.134176713663866,2023-02-27 11:49:00+00:00,2023-02-27 11:49:00+00:00,Submission Published,Open Charge Map Contributors
252007,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Harbord Street,nan,Hammersmith,England,SW6 9PH,GB,51.47682,-0.21987,Harbord Street,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
214233,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,o/s Anglesey House,nan,London,England,E14 6HS,GB,51.513772,-0.023895,o/s Anglesey House,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
235921,Char.Gy,Public,Operational,True,Graham Court,nan,Barry Road,England,SE22 0JR,GB,51.4532268,-0.070172,Graham Court,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:43:00+00:00,2023-02-28 20:43:00+00:00,Submission Published,Open Charge Map Contributors
252732,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Leamore Street,nan,Hammersmith,England,W6 0FY,GB,51.492829,-0.229538,Leamore Street,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:18:00+00:00,2023-03-08 04:18:00+00:00,Imported and Published,UK National Charge Point Registry
254734,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Kidderpore Ave 23,nan,London,England,NW3 7AS,GB,51.557645,-0.194067,Kidderpore Ave 23,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 04:01:00+00:00,2023-05-05 04:01:00+00:00,Imported and Published,UK National Charge Point Registry
252141,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Lysia Court,nan,Hammersmith,England,SW6 6NB,GB,51.48012,-0.22258,Lysia Court,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
285845,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,Bridge Avenue,nan,Hammersmith,England,W6 9JA,GB,51.491436,-0.229049,Bridge Avenue,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
253648,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,15 Canada Way,nan,London,England,W12 7QE,GB,51.513534,-0.231823,15 Canada Way,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
236277,Char.Gy,Public,Operational,True,82 Hind Grove,nan,London,England,E14 6HU,GB,51.5133268,-0.0237361,82 Hind Grove,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-03-01 11:09:00+00:00,2023-03-01 11:09:00+00:00,Submission Published,Open Charge Map Contributors
235918,Char.Gy,Public,Operational,True,137 Landells Road,nan,London,England,SE22 9PJ,GB,51.4525034,-0.0717705,137 Landells Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:42:00+00:00,2023-02-28 20:42:00+00:00,Submission Published,Open Charge Map Contributors
252041,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Kenyon Street,nan,Hammersmith,England,SW6 6LA,GB,51.47799,-0.22101,Kenyon Street,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
285900,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,Cambridge Grove,nan,Hammersmith,England,W6 0LB,GB,51.494872,-0.230378,Cambridge Grove,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
285901,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,Cambridge Grove,nan,Hammersmith,England,W6 0LD,GB,51.495033,-0.230448,Cambridge Grove,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
254694,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 8EE,GB,51.554809,-0.056099,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
251800,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Bishops Park Road,nan,Hammersmith,England,SW6 6EA,GB,51.472825,-0.216413,Bishops Park Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:17:00+00:00,2023-03-08 04:17:00+00:00,Imported and Published,UK National Charge Point Registry
285859,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,Down Place,nan,Hammersmith,England,W6 9JP,GB,51.491937,-0.229417,Down Place,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
83541,Total Energies (Uk),Public - Membership Required,Operational,True,3 Sistova Road,nan,LONDON,England,SW12 9QT,GB,51.4437411198,-0.149914059196,Sistova Road,3.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.134176713663866,2018-03-12 06:34:00+00:00,2018-03-12 06:34:00+00:00,Submission Published,Open Charge Map Contributors
266740,Char.Gy,Public,Operational,True,285 Underhill Road,nan,London,England,SE22 0AN,GB,51.4538909,-0.0681271,285 Underhill Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-06-15 05:21:00+00:00,2023-06-15 05:21:00+00:00,Submission Published,Open Charge Map Contributors
235856,Char.Gy,Public,Operational,True,Goodrich Road,nan,adjacent to 285 Crystal Palace Road,England,SE22 9EQ,GB,51.4520157,-0.0726776,Goodrich Road,2.0,Type 2 (Socket Only); Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1308921714429118,2023-02-28 20:37:00+00:00,2023-02-28 20:37:00+00:00,Submission Published,Open Charge Map Contributors
286181,Shell Recharge Solutions (Uk),Public - Pay At Location,Operational,True,20 Okehampton Road,nan,London,England,NW10 3EQ,GB,51.537916,-0.220337,20 Okehampton Road,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-12-07 08:11:00+00:00,2023-12-07 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
253121,Believ,Public - Pay At Location,Not Operational,False,Brackenbury Grive Junc Benbow Rd,nan,Hammersmith,England,W6 0AU,GB,51.499787,-0.231772,Brackenbury Grove Junc Benbow Rd,1.0,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1465528761148027,2023-05-04 08:44:00+00:00,2023-05-04 08:44:00+00:00,Imported and Published,UK National Charge Point Registry
253021,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Brackenbury Road,nan,Hammersmith,England,W6 0BQ,GB,51.498307,-0.231483,Brackenbury Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
286135,Shell Recharge Solutions (Uk),Public - Pay At Location,Operational,True,85 Clifford Gardens,nan,London,England,NW10 5JG,GB,51.534053,-0.223416,85 Clifford Gardens,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-12-07 08:11:00+00:00,2023-12-07 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
